67e6df5	2026-06-24	refactor(graph): extract fitToNodes into fit.ts (no behavior change)	ui/src/components/GraphView.tsx,ui/src/components/fit.ts
652c6de	2026-06-24	test(graph): failing test — fitToNodes uses raw coords instead of framed	ui/src/components/fit.test.ts
6600ec6	2026-06-24	fix(graph): frame legend/space focus in framed coords so nodes stop vanishing	ui/src/components/GraphView.tsx,ui/src/components/fit.test.ts,ui/src/components/fit.ts
d965f06	2026-06-24	test(graph): manual real-sigma smoke — space focus frames the space (bbox containment)	ui/playwright/test_graph_focus.py,ui/src/components/GraphView.tsx
6ae4b1f	2026-06-24	fix(session-watcher): ingest only appended turns via byte cursor (#33)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
ff37b17	2026-06-24	feat(parser): safe boundary payload (text-bearing assistant completes a pair)	src/ormah/transcript/parser.py,tests/test_transcript/test_parser.py
35b1569	2026-06-24	feat(config): session_watcher_idle_threshold (default 30s)	src/ormah/config.py
5122398	2026-06-24	fix(session-watcher): safe-payload ingest, idle flush + retry, in-flight guard (#34)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
028a48a	2026-06-24	fix(session-watcher): log safe_user_turn_count to match ingested payload	src/ormah/background/session_watcher.py
01aabeb	2026-06-24	fix(session-watcher): reschedule in-flight-skipped events; reset node_ids on shrink (#34)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
a969ea1	2026-06-25	fix(transcript): close turns by completion signal so multi-record responses stay whole	src/ormah/adapters/cli_adapter.py,src/ormah/background/session_watcher.py,src/ormah/transcript/parser.py,tests/test_background/test_session_watcher.py,tests/test_transcript/test_parser.py,tests/test_whisper/test_whisper_out.py
ed603de	2026-06-25	feat(engine): whisper-health coverage/precision aggregation	src/ormah/engine/whisper_health.py,tests/test_whisper_health.py
de13afb	2026-06-25	feat(engine): expose whisper_health in stats()	src/ormah/engine/memory_engine.py,tests/test_whisper_health.py
cafe89f	2026-06-25	test(api): assert whisper_health present in /admin/stats	tests/test_api/test_routes.py
7029667	2026-06-25	test: correct schema reference in whisper-health comment	tests/test_whisper_health.py
ac6f539	2026-06-25	fix(engine): read whisper-health aggregates under one snapshot	src/ormah/engine/whisper_health.py,tests/test_whisper_health.py
1adf970	2026-06-25	fix(session-watcher): stop reconcile job before watchers on shutdown; test recreate-failure path	src/ormah/background/session_watcher.py,src/ormah/main.py,tests/test_background/test_session_watcher.py
9674f55	2026-06-25	docs(main): correct shutdown-race comment (remove_job narrows, not closes)	src/ormah/main.py
ce7f34a	2026-06-26	feat(session-watcher): add session_watcher_catchup_concurrency setting (#52)	src/ormah/config.py,tests/test_background/test_session_watcher.py
da8e16e	2026-06-26	chore: gitignore local tool dirs (council, superpowers, graphify, cursor, etc.)	.gitignore
e763cc6	2026-06-26	refactor(session-watcher): optional state_lock guards _ingest_session state write (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
53c93ae	2026-06-26	feat(session-watcher): under-lock stop check + _ingesting in-flight tracker + catchup_ingest (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
1e8ac19	2026-06-26	feat(session-watcher): _iter_catchup_candidates + _run_catchup with in-flight retry pass (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
0d9deb0	2026-06-26	feat(session-watcher): off-bind-path catch-up with uncapped drain-before-close for live + catch-up (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
e53ced8	2026-06-26	refactor(session-watcher): drop orphaned _scan_sessions; _run_catchup is the single catch-up path (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
aa63725	2026-06-26	test(session-watcher): adopt SessionWatcherHandle return type (#52)	tests/test_background/test_session_watcher.py
a6bd6f8	2026-06-26	style(session-watcher): split semicolon test statements to satisfy ruff E702 (#52)	tests/test_background/test_session_watcher.py
743a86d	2026-06-26	test(session-watcher): prove drain completes before engine.shutdown (#52)	tests/test_background/test_session_watcher.py
0ec703b	2026-06-26	fix(session-watcher): transactional startup tears down observers on partial failure (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
ed56c32	2026-06-26	fix(session-watcher): drain in-flight + cover catch-up thread start in transactional startup (#52)	src/ormah/background/session_watcher.py,tests/test_background/test_session_watcher.py
82e6804	2026-06-27	chore: gitignore .codebase-memory/ (regenerable mcp graph artifact)	.gitignore
7859402	2026-06-27	fix(engine): double-checked locking in _get_hybrid_search (#27)	src/ormah/engine/memory_engine.py,tests/test_engine/test_memory_engine.py
084b293	2026-06-29	feat(ui-api): active-graph-first default + space drill-down for /ui/graph (#22)	src/ormah/api/routes_ui.py,tests/test_api/test_routes_graph.py
bcbbe74	2026-06-29	feat(ui): fetchGraph space param + GraphData.all_spaces/has_no_space + ViewScope type (#22)	ui/src/api.test.ts,ui/src/api.ts,ui/src/types.ts
fe28d30	2026-06-29	feat(ui): buildSpaceLegend + scopeLabel + requestGuard pure helpers (#22)	ui/src/graph/requestGuard.test.ts,ui/src/graph/requestGuard.ts,ui/src/graph/scopeLabel.test.ts,ui/src/graph/scopeLabel.ts,ui/src/graph/spaceLegend.test.ts,ui/src/graph/spaceLegend.ts
a174a63	2026-06-29	feat(ui): active-first wiring + scope-aware dimming + drill/banner + loadGraph guard/error (#22)	ui/src/App.tsx,ui/src/components/GraphView.tsx,ui/src/graph/dimming.test.ts,ui/src/graph/dimming.ts
9f6823e	2026-06-29	docs(ui): note the no-space '' filter injection is load-bearing for canvas dimming (#22)	ui/src/App.tsx
61015a4	2026-06-29	feat(ui): English UI copy + global "Show all" archival mode (#22 follow-up)	src/ormah/api/routes_ui.py,tests/test_api/test_routes_graph.py,ui/src/App.tsx,ui/src/api.test.ts,ui/src/api.ts,ui/src/components/GraphView.tsx,ui/src/graph/dimming.test.ts,ui/src/graph/dimming.ts,ui/src/graph/scopeLabel.test.ts,ui/src/graph/scopeLabel.ts,ui/src/types.ts
3c49bac	2026-06-29	feat(ui): default to "show all" + ungate per-space drill from clusterBySpace (#22)	ui/src/App.tsx,ui/src/components/GraphView.tsx,ui/src/graph/scopeLabel.test.ts,ui/src/graph/scopeLabel.ts
afe8e90	2026-06-29	fix(store): normalize placeholder space strings to None + migration (#22)	src/ormah/engine/memory_engine.py,src/ormah/models/node.py,src/ormah/store/migrations.py,tests/test_engine/test_memory_engine.py,tests/test_store/test_space_normalization.py
475d959	2026-06-29	fix(background): normalize auto_cluster majority space (#22 council follow-up)	src/ormah/background/auto_cluster.py,tests/test_background/test_auto_cluster.py,tests/test_engine/test_memory_engine.py,tests/test_store/test_space_normalization.py
f0ce0c4	2026-06-29	feat(engine): space_locked flag so auto_cluster respects curated globals (#22)	src/ormah/adapters/mcp_adapter.py,src/ormah/adapters/tool_schemas.py,src/ormah/background/auto_cluster.py,src/ormah/engine/memory_engine.py,src/ormah/index/builder.py,src/ormah/index/db.py,src/ormah/index/schema.sql,src/ormah/models/node.py,src/ormah/store/markdown.py,src/ormah/store/migrations.py,tests/test_background/test_auto_cluster.py,tests/test_engine/test_memory_engine.py,tests/test_store/test_space_locked.py
7d467ae	2026-06-29	fix(engine): harden space_locked against scoping/staleness gaps (#22 council)	src/ormah/background/auto_cluster.py,src/ormah/engine/memory_engine.py,tests/test_background/test_auto_cluster.py,tests/test_engine/test_memory_engine.py
1b982f0	2026-06-30	fix(engine): enforce identity-space invariant on all write paths (#22 council)	src/ormah/background/auto_cluster.py,src/ormah/background/consolidator.py,src/ormah/engine/memory_engine.py,tests/test_background/test_auto_cluster.py,tests/test_engine/test_memory_engine.py
304f9ae	2026-06-30	fix(ui): scope-aware TopBar count + drill-exit preserves space deselections (#22 slice-A follow-ups)	ui/src/App.tsx,ui/src/graph/dimming.test.ts,ui/src/graph/dimming.ts,ui/src/graph/spaceFilter.test.ts,ui/src/graph/spaceFilter.ts
586e354	2026-06-30	fix(ui): auto-add new mid-session spaces to the filter, keep deselections (#22 council)	ui/src/App.tsx,ui/src/graph/spaceFilter.test.ts,ui/src/graph/spaceFilter.ts
f4f6cd9	2026-06-30	feat(ui): add crossSpaceMixing cohesion metric (#22 slice B)	ui/src/graph/clusterLayout.test.ts,ui/src/graph/clusterLayout.ts
9afbcb4	2026-06-30	feat(ui): macro/micro per-space cluster layout, Barnes-Hut + radius slots (#22 slice B)	ui/src/graph/clusterLayout.test.ts,ui/src/graph/clusterLayout.ts
40cd780	2026-06-30	feat(ui): cluster-by-space toggle checkbox + setter (#22 slice B)	ui/src/App.tsx,ui/src/components/FilterDrawer.tsx
5305325	2026-06-30	feat(ui): size-gated cluster layout (largest-space gate, DEV mode hook) (#22 slice B)	ui/playwright/test_graph_cluster.py,ui/playwright/test_graph_drag.py,ui/src/components/GraphView.tsx,ui/src/graph/forceLayout.ts
d7cf6a6	2026-06-30	fix(background): don't advance auto_link watermark past unembedded nodes (#26)	src/ormah/background/auto_linker.py,tests/test_background/test_auto_linker.py
d117d83	2026-06-30	refactor(setup): module-level argv-aware _is_ormah_hook + _merge_hooks (#70)	src/ormah/setup.py,tests/test_setup.py
846bcbc	2026-06-30	fix(setup): fail-closed atomic _install_hooks; preserve co-tenant Claude hooks (#70)	src/ormah/setup.py,tests/test_setup.py
b5a610d	2026-06-30	fix(setup): fail-closed success-gated Codex hook install (#70)	src/ormah/setup.py,tests/test_setup.py
6887cac	2026-06-30	fix(setup): preserve .env comments and ordering, atomic write (#70)	src/ormah/setup.py,tests/test_setup.py
89e0e08	2026-06-30	fix(setup): fail-closed on non-object hooks section; collapse dup .env keys (#70)	src/ormah/setup.py,tests/test_setup.py
fae511f	2026-06-30	fix(setup): fail-closed on non-list hooks event (nested schema drift) (#70)	src/ormah/setup.py,tests/test_setup.py
2d155ce	2026-06-30	fix(setup): preserve hook matchers not modified by the merge (#70)	src/ormah/setup.py,tests/test_setup.py
6098cad	2026-06-30	fix(setup): make _is_ormah_hook total — preserve malformed hook entries (#70)	src/ormah/setup.py,tests/test_setup.py
f77c7a7	2026-06-30	fix(setup): total crash-free hook merge with fail-closed backstop (#70)	src/ormah/setup.py,tests/test_setup.py
7e4c8a4	2026-07-01	fix(setup): preserve symlinks and untouched hook matchers	src/ormah/setup.py,tests/test_setup.py
d6d7851	2026-07-02	feat(llm): ClaudeCliAdapter via claude -p --no-session-persistence (stdin, subscription, bounded concurrency)	src/ormah/background/llm/claude_cli_adapter.py,tests/fixtures/claude_cli_envelope.json,tests/test_background/test_claude_cli_adapter.py
7b31a7a	2026-07-02	feat(llm): generic ingest_llm_provider/model seam routes extraction; maintenance untouched	src/ormah/background/llm/__init__.py,src/ormah/background/llm_client.py,src/ormah/config.py,src/ormah/engine/memory_engine.py,tests/test_background/test_hippocampus.py,tests/test_background/test_ingest_provider.py,tests/test_background/test_session_watcher.py,tests/test_config.py,tests/test_engine/test_ingest.py
b8c3883	2026-07-02	fix(cli): gate whisper-store cursor advance on ingest status, cover claude_cli extraction budget	src/ormah/adapters/cli_adapter.py,tests/test_adapters/test_cli_adapter.py,tests/test_whisper/test_whisper_out.py
c8b2c40	2026-07-02	test(background): prove claude_cli ingest path suppresses transcript persistence	tests/test_background/test_ingest_provider.py
e68abae	2026-07-02	test(whisper): patch ingest_llm_generate seam for extraction path	tests/test_whisper/test_whisper_out.py
ccb24b3	2026-07-02	fix(cli): whisper-store gate treats non-dict 200 body as failure (fail-closed)	src/ormah/adapters/cli_adapter.py,src/ormah/background/llm/claude_cli_adapter.py,tests/test_whisper/test_whisper_out.py
d07b189	2026-07-02	fix(security): claude_cli extractor actually denies all tools (was fail-open)	src/ormah/background/llm/claude_cli_adapter.py,tests/test_background/test_claude_cli_adapter.py
1811b2f	2026-07-02	fix(cli): advance whisper cursor only on status:processed; validate claude_cli timeout	src/ormah/adapters/cli_adapter.py,src/ormah/config.py,tests/test_config.py,tests/test_whisper/test_whisper_out.py
a39e7b1	2026-07-02	fix(security): disable inherited hooks in claude_cli child + clean the stub transcript	src/ormah/background/llm/claude_cli_adapter.py,tests/test_background/test_claude_cli_adapter.py
3448f26	2026-07-02	fix(security): never treat claude_cli session_id as a glob when cleaning the stub	src/ormah/background/llm/claude_cli_adapter.py,tests/test_background/test_claude_cli_adapter.py
2dcd9d1	2026-07-03	feat(config): add session_watcher flush_bytes/retry_seconds settings	src/ormah/config.py,tests/test_background/test_session_watcher_flush.py
9cf18d4	2026-07-03	feat(dedup): duplicate_checked table + full node-mutation invalidation (5 sites)	src/ormah/engine/memory_engine.py,src/ormah/index/schema.sql,tests/test_index/test_migrations.py
64e98f4	2026-07-05	fix(index): atomic full_rebuild + abort-on-partial; startup tolerates rebuild failure	src/ormah/engine/memory_engine.py,src/ormah/index/builder.py,tests/test_index/test_builder.py
